"date","time.uhi.min","uhi.min","time.uhi.max","uhi.max","uhi.med"
2021-04-19,2021-04-19 00:30:00,1.6,2021-04-19 11:00:00,1.9,1.4
2021-04-20,2021-04-20 04:00:00,1.2,2021-04-20 11:00:00,4.8,2.9
2021-04-21,2021-04-21 01:00:00,2.2,2021-04-21 11:00:00,3.5,2.4
2021-04-22,2021-04-22 03:00:00,0.7,2021-04-22 10:00:00,4.1,2.1
2021-04-23,2021-04-23 23:30:00,2.4,2021-04-23 11:30:00,4.4,2.6
2021-04-24,2021-04-24 03:30:00,1.5,2021-04-24 12:30:00,3.7,2.3
2021-04-25,2021-04-25 03:30:00,0.1,2021-04-25 11:30:00,5.6,3.1
2021-04-26,2021-04-26 03:00:00,1.4,2021-04-26 10:30:00,3.6,2.3
2021-04-27,2021-04-27 22:00:00,1.2,2021-04-27 08:30:00,2.1,2.1
2021-04-28,2021-04-28 03:00:00,2,2021-04-28 10:00:00,5.2,2.8
2021-04-29,2021-04-29 03:30:00,0.6,2021-04-29 11:00:00,4.6,2.2
2021-04-30,2021-04-30 02:00:00,2.7,2021-04-30 11:00:00,4.2,2.8
2021-05-01,2021-05-01 03:00:00,3.2,2021-05-01 10:30:00,3.4,2.3
2021-05-02,2021-05-02 23:30:00,1.8,2021-05-02 11:30:00,3.4,2.4
2021-05-03,2021-05-03 23:30:00,2,2021-05-03 10:00:00,5.1,2.8
2021-05-04,2021-05-04 03:30:00,0.8,2021-05-04 10:30:00,4.9,2.8
2021-05-05,2021-05-05 03:30:00,1.8,2021-05-05 11:00:00,2.2,2.3
2021-05-06,2021-05-06 03:00:00,2,2021-05-06 11:00:00,4.1,3
2021-05-07,2021-05-07 03:00:00,1.8,2021-05-07 10:30:00,3.3,2.5
2021-05-08,2021-05-08 23:30:00,1.9,2021-05-08 11:30:00,6,3.3
2021-05-09,2021-05-09 02:30:00,0.6,2021-05-09 11:30:00,7.5,3.9
2021-05-10,2021-05-10 03:00:00,2,2021-05-10 11:30:00,7.3,4.1
2021-05-11,2021-05-11 03:00:00,0.9,2021-05-11 11:30:00,8,4.2
2021-05-12,2021-05-12 02:30:00,1.2,2021-05-12 09:30:00,3.7,2.9
2021-05-13,2021-05-13 23:30:00,2,2021-05-13 09:30:00,6.5,3.2
2021-05-14,2021-05-14 02:30:00,0.8,2021-05-14 11:00:00,5.8,2.6
2021-05-15,2021-05-15 00:00:00,2,2021-05-15 08:30:00,3.4,2.7
2021-05-16,2021-05-16 22:30:00,1.9,2021-05-16 10:30:00,1.6,2.6
