"date","time.uhi.min","uhi.min","time.uhi.max","uhi.max","uhi.med"
2021-04-16,2021-04-16 02:00:00,NA,2021-04-16 09:30:00,NA,NA
2021-04-17,2021-04-17 03:00:00,NA,2021-04-17 14:00:00,NA,NA
2021-04-18,2021-04-18 04:30:00,NA,2021-04-18 12:00:00,NA,NA
2021-04-19,2021-04-19 00:00:00,NA,2021-04-19 12:30:00,NA,NA
2021-04-20,2021-04-20 04:30:00,NA,2021-04-20 11:00:00,NA,NA
2021-04-21,2021-04-21 00:00:00,NA,2021-04-21 12:00:00,NA,NA
2021-04-22,2021-04-22 23:30:00,NA,2021-04-22 12:00:00,NA,NA
2021-04-23,2021-04-23 00:00:00,NA,2021-04-23 12:30:00,NA,NA
2021-04-24,2021-04-24 23:30:00,NA,2021-04-24 11:30:00,NA,NA
2021-04-25,2021-04-25 23:30:00,NA,2021-04-25 13:00:00,NA,NA
2021-04-26,2021-04-26 05:30:00,NA,2021-04-26 12:30:00,NA,NA
2021-04-27,2021-04-27 04:30:00,NA,2021-04-27 12:30:00,NA,NA
2021-04-28,2021-04-28 04:00:00,NA,2021-04-28 10:00:00,NA,NA
2021-04-29,2021-04-29 03:30:00,NA,2021-04-29 12:00:00,NA,NA
2021-04-30,2021-04-30 04:00:00,NA,2021-04-30 13:30:00,NA,NA
2021-05-01,2021-05-01 02:00:00,NA,2021-05-01 11:00:00,NA,NA
2021-05-02,2021-05-02 02:00:00,NA,2021-05-02 12:30:00,NA,NA
2021-05-03,2021-05-03 01:00:00,NA,2021-05-03 12:00:00,NA,NA
2021-05-04,2021-05-04 23:30:00,NA,2021-05-04 11:30:00,NA,NA
2021-05-05,2021-05-05 21:30:00,NA,2021-05-05 13:00:00,NA,NA
2021-05-06,2021-05-06 23:00:00,NA,2021-05-06 12:30:00,NA,NA
2021-05-07,2021-05-07 04:00:00,NA,2021-05-07 12:30:00,NA,NA
2021-05-08,2021-05-08 01:00:00,NA,2021-05-08 13:00:00,NA,NA
2021-05-09,2021-05-09 01:30:00,NA,2021-05-09 12:00:00,NA,NA
2021-05-10,2021-05-10 22:00:00,NA,2021-05-10 12:00:00,NA,NA
2021-05-11,2021-05-11 04:00:00,NA,2021-05-11 08:00:00,NA,NA
2021-05-12,2021-05-12 03:30:00,NA,2021-05-12 10:00:00,NA,NA
2021-05-13,2021-05-13 22:30:00,NA,2021-05-13 12:30:00,NA,NA
2021-05-14,2021-05-14 04:00:00,NA,2021-05-14 11:30:00,NA,NA
2021-05-15,2021-05-15 04:30:00,NA,2021-05-15 12:30:00,NA,NA
2021-05-16,2021-05-16 04:30:00,NA,2021-05-16 11:30:00,NA,NA
2021-05-17,2021-05-17 04:30:00,NA,2021-05-17 13:00:00,NA,NA
2021-05-18,2021-05-18 01:00:00,NA,2021-05-18 11:30:00,NA,NA
2021-05-19,2021-05-19 01:00:00,NA,2021-05-19 12:00:00,NA,NA
2021-05-20,2021-05-20 01:00:00,NA,2021-05-20 10:30:00,NA,NA
2021-05-21,2021-05-21 04:00:00,NA,2021-05-21 12:00:00,NA,NA
2021-05-22,2021-05-22 03:30:00,NA,2021-05-22 13:30:00,NA,NA
2021-05-23,2021-05-23 04:00:00,NA,2021-05-23 11:30:00,NA,NA
2021-05-25,2021-05-25 03:00:00,NA,2021-05-25 11:00:00,NA,NA
2021-05-26,2021-05-26 23:30:00,NA,2021-05-26 11:00:00,NA,NA
2021-05-27,2021-05-27 01:00:00,NA,2021-05-27 12:00:00,NA,NA
2021-05-28,2021-05-28 04:00:00,NA,2021-05-28 12:30:00,NA,NA
2021-05-29,2021-05-29 01:30:00,NA,2021-05-29 12:30:00,NA,NA
2021-05-30,2021-05-30 03:30:00,NA,2021-05-30 12:30:00,NA,NA
2021-05-31,2021-05-31 04:00:00,NA,2021-05-31 12:30:00,NA,NA
2021-06-01,2021-06-01 04:00:00,NA,2021-06-01 12:30:00,NA,NA
2021-06-02,2021-06-02 23:00:00,NA,2021-06-02 10:00:00,NA,NA
2021-06-03,2021-06-03 04:00:00,NA,2021-06-03 11:00:00,NA,NA
2021-06-04,2021-06-04 21:00:00,NA,2021-06-04 09:30:00,NA,NA
2021-06-05,2021-06-05 04:00:00,NA,2021-06-05 15:30:00,NA,NA
2021-06-06,2021-06-06 03:30:00,NA,2021-06-06 12:00:00,NA,NA
2021-06-07,2021-06-07 04:00:00,NA,2021-06-07 12:00:00,NA,NA
2021-06-08,2021-06-08 04:00:00,NA,2021-06-08 10:30:00,NA,NA
2021-06-09,2021-06-09 04:00:00,NA,2021-06-09 12:30:00,NA,NA
2021-06-10,2021-06-10 04:00:00,NA,2021-06-10 12:30:00,NA,NA
2021-06-11,2021-06-11 03:30:00,NA,2021-06-11 13:00:00,NA,NA
2021-06-12,2021-06-12 00:30:00,NA,2021-06-12 12:00:00,NA,NA
2021-06-13,2021-06-13 04:00:00,NA,2021-06-13 12:00:00,NA,NA
2021-06-14,2021-06-14 03:30:00,NA,2021-06-14 12:30:00,NA,NA
2021-06-15,2021-06-15 01:30:00,NA,2021-06-15 12:00:00,NA,NA
2021-06-16,2021-06-16 03:30:00,NA,2021-06-16 12:30:00,NA,NA
2021-06-17,2021-06-17 04:00:00,NA,2021-06-17 11:30:00,NA,NA
2021-06-18,2021-06-18 23:00:00,NA,2021-06-18 10:30:00,NA,NA
2021-06-19,2021-06-19 04:00:00,NA,2021-06-19 11:00:00,NA,NA
2021-06-20,2021-06-20 01:30:00,NA,2021-06-20 10:30:00,NA,NA
2021-06-21,2021-06-21 02:00:00,NA,2021-06-21 12:30:00,NA,NA
2021-06-22,2021-06-22 23:30:00,NA,2021-06-22 12:00:00,NA,NA
2021-06-23,2021-06-23 02:00:00,NA,2021-06-23 12:00:00,NA,NA
2021-06-24,2021-06-24 04:00:00,NA,2021-06-24 11:00:00,NA,NA
2021-06-25,2021-06-25 04:00:00,NA,2021-06-25 10:30:00,NA,NA
2021-06-26,2021-06-26 02:30:00,NA,2021-06-26 13:30:00,NA,NA
2021-06-27,2021-06-27 04:00:00,NA,2021-06-27 13:30:00,NA,NA
2021-06-28,2021-06-28 22:00:00,NA,2021-06-28 12:30:00,NA,NA
2021-06-29,2021-06-29 03:00:00,NA,2021-06-29 12:00:00,NA,NA
2021-06-30,2021-06-30 23:30:00,NA,2021-06-30 11:00:00,NA,NA
2021-07-01,2021-07-01 02:30:00,NA,2021-07-01 14:30:00,NA,NA
2021-07-02,2021-07-02 02:30:00,NA,2021-07-02 11:00:00,NA,NA
2021-07-03,2021-07-03 03:00:00,NA,2021-07-03 11:30:00,NA,NA
2021-07-04,2021-07-04 04:00:00,NA,2021-07-04 10:30:00,NA,NA
2021-07-05,2021-07-05 04:00:00,NA,2021-07-05 12:00:00,NA,NA
2021-07-06,2021-07-06 23:30:00,NA,2021-07-06 12:00:00,NA,NA
2021-07-07,2021-07-07 04:30:00,NA,2021-07-07 10:30:00,NA,NA
2021-07-08,2021-07-08 01:30:00,NA,2021-07-08 12:00:00,NA,NA
2021-07-09,2021-07-09 03:00:00,NA,2021-07-09 12:00:00,NA,NA
2021-07-10,2021-07-10 19:30:00,NA,2021-07-10 13:00:00,NA,NA
2021-07-11,2021-07-11 00:30:00,NA,2021-07-11 14:00:00,NA,NA
2021-07-12,2021-07-12 23:30:00,NA,2021-07-12 11:00:00,NA,NA
2021-07-13,2021-07-13 02:30:00,NA,2021-07-13 11:30:00,NA,NA
2021-07-14,2021-07-14 22:30:00,NA,2021-07-14 13:00:00,NA,NA
2021-07-15,2021-07-15 05:00:00,NA,2021-07-15 12:30:00,NA,NA
2021-07-16,2021-07-16 05:00:00,NA,2021-07-16 15:00:00,NA,NA
2021-07-17,2021-07-17 04:00:00,NA,2021-07-17 15:00:00,NA,NA
2021-07-18,2021-07-18 04:00:00,NA,2021-07-18 12:30:00,NA,NA
2021-07-19,2021-07-19 03:30:00,NA,2021-07-19 12:30:00,NA,NA
2021-07-20,2021-07-20 04:30:00,NA,2021-07-20 13:00:00,NA,NA
2021-07-21,2021-07-21 02:30:00,NA,2021-07-21 12:30:00,NA,NA
2021-07-22,2021-07-22 04:00:00,NA,2021-07-22 13:00:00,NA,NA
2021-07-23,2021-07-23 02:00:00,NA,2021-07-23 11:30:00,NA,NA
2021-07-24,2021-07-24 23:30:00,NA,2021-07-24 10:30:00,NA,NA
2021-07-25,2021-07-25 23:00:00,NA,2021-07-25 12:30:00,NA,NA
2021-07-26,2021-07-26 03:30:00,NA,2021-07-26 12:00:00,NA,NA
2021-07-27,2021-07-27 23:30:00,NA,2021-07-27 13:00:00,NA,NA
2021-07-28,2021-07-28 04:30:00,NA,2021-07-28 13:30:00,NA,NA
2021-07-29,2021-07-29 04:00:00,NA,2021-07-29 11:30:00,NA,NA
2021-07-30,2021-07-30 03:30:00,NA,2021-07-30 12:00:00,NA,NA
2021-07-31,2021-07-31 05:00:00,NA,2021-07-31 11:30:00,NA,NA
2021-08-01,2021-08-01 03:30:00,NA,2021-08-01 11:30:00,NA,NA
2021-08-02,2021-08-02 00:30:00,NA,2021-08-02 12:00:00,NA,NA
2021-08-03,2021-08-03 21:30:00,NA,2021-08-03 10:30:00,NA,NA
2021-08-04,2021-08-04 03:30:00,NA,2021-08-04 13:30:00,NA,NA
2021-08-05,2021-08-05 04:00:00,NA,2021-08-05 11:00:00,NA,NA
2021-08-06,2021-08-06 03:30:00,NA,2021-08-06 13:30:00,NA,NA
2021-08-07,2021-08-07 04:00:00,NA,2021-08-07 13:30:00,NA,NA
2021-08-08,2021-08-08 04:00:00,NA,2021-08-08 13:30:00,NA,NA
2021-08-09,2021-08-09 04:30:00,NA,2021-08-09 11:30:00,NA,NA
2021-08-10,2021-08-10 01:00:00,NA,2021-08-10 12:30:00,NA,NA
2021-08-11,2021-08-11 04:00:00,NA,2021-08-11 14:30:00,NA,NA
2021-08-12,2021-08-12 04:00:00,NA,2021-08-12 12:30:00,NA,NA
2021-08-13,2021-08-13 05:00:00,NA,2021-08-13 13:00:00,NA,NA
2021-08-14,2021-08-14 04:30:00,NA,2021-08-14 13:00:00,NA,NA
2021-08-15,2021-08-15 23:00:00,NA,2021-08-15 11:30:00,NA,NA
2021-08-16,2021-08-16 23:30:00,NA,2021-08-16 12:30:00,NA,NA
2021-08-17,2021-08-17 04:30:00,NA,2021-08-17 11:00:00,NA,NA
2021-08-18,2021-08-18 05:00:00,NA,2021-08-18 11:30:00,NA,NA
2021-08-19,2021-08-19 04:00:00,NA,2021-08-19 12:00:00,NA,NA
2021-08-20,2021-08-20 04:30:00,NA,2021-08-20 13:30:00,NA,NA
2021-08-21,2021-08-21 05:00:00,NA,2021-08-21 10:30:00,NA,NA
2021-08-22,2021-08-22 05:00:00,NA,2021-08-22 13:00:00,NA,NA
2021-08-23,2021-08-23 04:00:00,NA,2021-08-23 11:30:00,NA,NA
2021-08-24,2021-08-24 03:00:00,NA,2021-08-24 11:30:00,NA,NA
2021-08-25,2021-08-25 04:30:00,NA,2021-08-25 13:00:00,NA,NA
2021-08-26,2021-08-26 05:30:00,NA,2021-08-26 13:30:00,NA,NA
2021-08-27,2021-08-27 01:00:00,NA,2021-08-27 14:00:00,NA,NA
2021-08-28,2021-08-28 05:30:00,NA,2021-08-28 12:30:00,NA,NA
2021-08-29,2021-08-29 03:00:00,NA,2021-08-29 13:00:00,NA,NA
2021-08-30,2021-08-30 04:30:00,NA,2021-08-30 12:30:00,NA,NA
2021-08-31,2021-08-31 05:30:00,NA,2021-08-31 13:00:00,NA,NA
2021-09-01,2021-09-01 02:30:00,NA,2021-09-01 11:30:00,NA,NA
2021-09-02,2021-09-02 05:00:00,NA,2021-09-02 13:00:00,NA,NA
2021-09-03,2021-09-03 04:30:00,NA,2021-09-03 13:00:00,NA,NA
2021-09-04,2021-09-04 05:00:00,NA,2021-09-04 12:00:00,NA,NA
2021-09-05,2021-09-05 05:00:00,NA,2021-09-05 11:30:00,NA,NA
2021-09-06,2021-09-06 04:30:00,NA,2021-09-06 11:30:00,NA,NA
2021-09-07,2021-09-07 04:30:00,NA,2021-09-07 12:00:00,NA,NA
2021-09-08,2021-09-08 04:30:00,NA,2021-09-08 12:00:00,NA,NA
2021-09-09,2021-09-09 22:00:00,NA,2021-09-09 11:30:00,NA,NA
2021-09-10,2021-09-10 20:30:00,NA,2021-09-10 12:00:00,NA,NA
2021-09-11,2021-09-11 22:30:00,NA,2021-09-11 10:30:00,NA,NA
2021-09-12,2021-09-12 00:00:00,NA,2021-09-12 11:30:00,NA,NA
2021-09-13,2021-09-13 04:30:00,NA,2021-09-13 11:30:00,NA,NA
2021-09-14,2021-09-14 01:00:00,NA,2021-09-14 12:30:00,NA,NA
2021-09-15,2021-09-15 23:00:00,NA,2021-09-15 11:00:00,NA,NA
2021-09-16,2021-09-16 05:00:00,NA,2021-09-16 11:00:00,NA,NA
2021-09-17,2021-09-17 05:30:00,NA,2021-09-17 10:30:00,NA,NA
2021-09-18,2021-09-18 03:30:00,NA,2021-09-18 11:30:00,NA,NA
2021-09-19,2021-09-19 05:30:00,NA,2021-09-19 11:30:00,NA,NA
2021-09-20,2021-09-20 05:30:00,NA,2021-09-20 13:00:00,NA,NA
2021-09-21,2021-09-21 22:00:00,NA,2021-09-21 10:30:00,NA,NA
2021-09-22,2021-09-22 05:30:00,NA,2021-09-22 12:30:00,NA,NA
